match_id,bowler,player_team,against_team,runs_conceded,wickets,balls_bowled,year,against_team
548350,DL Vettori,Kings XI Punjab,Royal Challengers Bangalore,29,1,24,2012,Kings XI Punjab
548350,KP Appanna,Kings XI Punjab,Royal Challengers Bangalore,30,1,18,2012,Kings XI Punjab
548350,P Awana,Royal Challengers Bangalore,Kings XI Punjab,50,0,26,2012,Royal Challengers Bangalore
548350,P Kumar,Royal Challengers Bangalore,Kings XI Punjab,8,0,24,2012,Royal Challengers Bangalore
548350,PP Chawla,Royal Challengers Bangalore,Kings XI Punjab,37,1,19,2012,Royal Challengers Bangalore
548350,R Vinay Kumar,Kings XI Punjab,Royal Challengers Bangalore,32,0,23,2012,Kings XI Punjab
548350,RJ Harris,Royal Challengers Bangalore,Kings XI Punjab,21,1,12,2012,Royal Challengers Bangalore
548350,Z Khan,Kings XI Punjab,Royal Challengers Bangalore,37,2,25,2012,Kings XI Punjab
548351,A Nehra,Mumbai Indians,Pune Warriors,21,3,24,2012,Mumbai Indians
548351,AB Dinda,Mumbai Indians,Pune Warriors,35,1,25,2012,Mumbai Indians
548351,B Kumar,Mumbai Indians,Pune Warriors,11,2,18,2012,Mumbai Indians
548351,Harbhajan Singh,Pune Warriors,Mumbai Indians,19,2,25,2012,Pune Warriors
548351,JEC Franklin,Pune Warriors,Mumbai Indians,20,0,18,2012,Pune Warriors
548351,M Kartik,Mumbai Indians,Pune Warriors,32,0,19,2012,Mumbai Indians
548351,MJ Clarke,Mumbai Indians,Pune Warriors,11,1,12,2012,Mumbai Indians
548351,MM Patel,Pune Warriors,Mumbai Indians,25,1,25,2012,Pune Warriors
548351,NLTC Perera,Pune Warriors,Mumbai Indians,8,0,6,2012,Pune Warriors
548351,PP Ojha,Pune Warriors,Mumbai Indians,25,1,25,2012,Pune Warriors
548351,SL Malinga,Pune Warriors,Mumbai Indians,28,2,27,2012,Pune Warriors
548351,WD Parnell,Mumbai Indians,Pune Warriors,21,2,25,2012,Mumbai Indians
548352,A Ashish Reddy,Chennai Super Kings,Deccan Chargers,17,1,13,2012,Chennai Super Kings
548352,A Mishra,Chennai Super Kings,Deccan Chargers,18,1,12,2012,Chennai Super Kings
548352,AA Jhunjhunwala,Chennai Super Kings,Deccan Chargers,15,1,18,2012,Chennai Super Kings
548352,Ankit Sharma,Chennai Super Kings,Deccan Chargers,17,0,12,2012,Chennai Super Kings
548352,BW Hilfenhaus,Deccan Chargers,Chennai Super Kings,31,1,24,2012,Deccan Chargers
548352,DJ Bravo,Deccan Chargers,Chennai Super Kings,36,2,25,2012,Deccan Chargers
548352,DT Christian,Chennai Super Kings,Deccan Chargers,38,1,25,2012,Chennai Super Kings
548352,DW Steyn,Chennai Super Kings,Deccan Chargers,25,0,24,2012,Chennai Super Kings
548352,JA Morkel,Deccan Chargers,Chennai Super Kings,16,1,18,2012,Deccan Chargers
548352,R Ashwin,Deccan Chargers,Chennai Super Kings,20,0,19,2012,Deccan Chargers
548352,RA Jadeja,Deccan Chargers,Chennai Super Kings,27,0,18,2012,Deccan Chargers
548352,SB Jakati,Deccan Chargers,Chennai Super Kings,17,0,12,2012,Deccan Chargers
548352,SK Raina,Deccan Chargers,Chennai Super Kings,7,1,6,2012,Deccan Chargers
548352,V Pratap Singh,Chennai Super Kings,Deccan Chargers,38,2,19,2012,Chennai Super Kings
548353,AB Dinda,Kolkata Knight Riders,Pune Warriors,29,0,13,2012,Kolkata Knight Riders
548353,AD Mathews,Kolkata Knight Riders,Pune Warriors,21,2,24,2012,Kolkata Knight Riders
548353,B Kumar,Kolkata Knight Riders,Pune Warriors,34,2,28,2012,Kolkata Knight Riders
548353,Iqbal Abdulla,Pune Warriors,Kolkata Knight Riders,27,1,25,2012,Pune Warriors
548353,JH Kallis,Pune Warriors,Kolkata Knight Riders,17,1,13,2012,Pune Warriors
548353,M Kartik,Kolkata Knight Riders,Pune Warriors,24,1,26,2012,Kolkata Knight Riders
548353,M de Lange,Pune Warriors,Kolkata Knight Riders,37,3,27,2012,Pune Warriors
548353,MJ Clarke,Kolkata Knight Riders,Pune Warriors,14,0,12,2012,Kolkata Knight Riders
548353,R Bhatia,Pune Warriors,Kolkata Knight Riders,27,1,24,2012,Pune Warriors
548353,SP Narine,Pune Warriors,Kolkata Knight Riders,21,2,24,2012,Pune Warriors
548353,WD Parnell,Kolkata Knight Riders,Pune Warriors,47,0,26,2012,Kolkata Knight Riders
548353,YK Pathan,Pune Warriors,Kolkata Knight Riders,24,0,13,2012,Pune Warriors
548354,AA Chavan,Kings XI Punjab,Rajasthan Royals,34,0,18,2012,Kings XI Punjab
548354,Azhar Mahmood,Rajasthan Royals,Kings XI Punjab,38,0,25,2012,Rajasthan Royals
548354,J Botha,Kings XI Punjab,Rajasthan Royals,26,2,25,2012,Kings XI Punjab
548354,P Awana,Rajasthan Royals,Kings XI Punjab,36,0,26,2012,Rajasthan Royals
548354,P Kumar,Rajasthan Royals,Kings XI Punjab,37,0,25,2012,Rajasthan Royals
548354,PP Chawla,Rajasthan Royals,Kings XI Punjab,38,2,24,2012,Rajasthan Royals
548354,RJ Harris,Rajasthan Royals,Kings XI Punjab,34,4,24,2012,Rajasthan Royals
548354,SK Trivedi,Kings XI Punjab,Rajasthan Royals,28,1,24,2012,Kings XI Punjab
548354,SR Watson,Kings XI Punjab,Rajasthan Royals,26,2,26,2012,Kings XI Punjab
548354,STR Binny,Kings XI Punjab,Rajasthan Royals,8,1,6,2012,Kings XI Punjab
548354,SW Tait,Kings XI Punjab,Rajasthan Royals,24,2,28,2012,Kings XI Punjab
548355,BW Hilfenhaus,Mumbai Indians,Chennai Super Kings,34,2,24,2012,Mumbai Indians
548355,DJ Bravo,Mumbai Indians,Chennai Super Kings,41,3,26,2012,Mumbai Indians
548355,DR Smith,Chennai Super Kings,Mumbai Indians,28,0,12,2012,Chennai Super Kings
548355,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,16,0,20,2012,Chennai Super Kings
548355,JA Morkel,Mumbai Indians,Chennai Super Kings,34,0,18,2012,Mumbai Indians
548355,JEC Franklin,Chennai Super Kings,Mumbai Indians,10,1,6,2012,Chennai Super Kings
548355,MM Patel,Chennai Super Kings,Mumbai Indians,47,0,25,2012,Chennai Super Kings
548355,R Ashwin,Mumbai Indians,Chennai Super Kings,29,1,25,2012,Mumbai Indians
548355,RA Jadeja,Mumbai Indians,Chennai Super Kings,12,2,12,2012,Mumbai Indians
548355,RJ Peterson,Chennai Super Kings,Mumbai Indians,22,0,12,2012,Chennai Super Kings
548355,RP Singh,Chennai Super Kings,Mumbai Indians,33,3,25,2012,Chennai Super Kings
548355,SB Jakati,Mumbai Indians,Chennai Super Kings,27,0,18,2012,Mumbai Indians
548355,SL Malinga,Chennai Super Kings,Mumbai Indians,26,4,25,2012,Chennai Super Kings
548356,A Ashish Reddy,Royal Challengers Bangalore,Deccan Chargers,37,1,25,2012,Royal Challengers Bangalore
548356,A Mishra,Royal Challengers Bangalore,Deccan Chargers,28,2,24,2012,Royal Challengers Bangalore
548356,A Mithun,Deccan Chargers,Royal Challengers Bangalore,36,0,19,2012,Deccan Chargers
548356,Anand Rajan,Royal Challengers Bangalore,Deccan Chargers,48,1,25,2012,Royal Challengers Bangalore
548356,CH Gayle,Deccan Chargers,Royal Challengers Bangalore,6,0,6,2012,Deccan Chargers
548356,DW Steyn,Royal Challengers Bangalore,Deccan Chargers,30,0,18,2012,Royal Challengers Bangalore
548356,J Syed Mohammad,Deccan Chargers,Royal Challengers Bangalore,27,1,18,2012,Deccan Chargers
548356,M Muralitharan,Deccan Chargers,Royal Challengers Bangalore,18,0,24,2012,Deccan Chargers
548356,P Parameswaran,Deccan Chargers,Royal Challengers Bangalore,50,1,25,2012,Deccan Chargers
548356,S Dhawan,Royal Challengers Bangalore,Deccan Chargers,11,0,6,2012,Royal Challengers Bangalore
548356,TM Dilshan,Deccan Chargers,Royal Challengers Bangalore,17,0,6,2012,Deccan Chargers
548356,V Pratap Singh,Royal Challengers Bangalore,Deccan Chargers,37,1,19,2012,Royal Challengers Bangalore
548356,Z Khan,Deccan Chargers,Royal Challengers Bangalore,33,0,25,2012,Deccan Chargers
548357,B Lee,Delhi Daredevils,Kolkata Knight Riders,44,1,25,2012,Delhi Daredevils
548357,IK Pathan,Kolkata Knight Riders,Delhi Daredevils,31,0,19,2012,Kolkata Knight Riders
548357,JH Kallis,Delhi Daredevils,Kolkata Knight Riders,20,2,24,2012,Delhi Daredevils
548357,M Morkel,Kolkata Knight Riders,Delhi Daredevils,36,1,25,2012,Kolkata Knight Riders
548357,PJ Sangwan,Delhi Daredevils,Kolkata Knight Riders,47,1,25,2012,Delhi Daredevils
548357,R Bhatia,Delhi Daredevils,Kolkata Knight Riders,28,0,24,2012,Delhi Daredevils
548357,S Nadeem,Kolkata Knight Riders,Delhi Daredevils,32,0,24,2012,Kolkata Knight Riders
548357,SP Narine,Delhi Daredevils,Kolkata Knight Riders,28,5,25,2012,Delhi Daredevils
548357,UT Yadav,Kolkata Knight Riders,Delhi Daredevils,35,2,27,2012,Kolkata Knight Riders
548357,VR Aaron,Kolkata Knight Riders,Delhi Daredevils,36,1,24,2012,Kolkata Knight Riders
548358,A Nehra,Rajasthan Royals,Pune Warriors,33,0,18,2012,Rajasthan Royals
548358,AA Chavan,Pune Warriors,Rajasthan Royals,25,0,13,2012,Pune Warriors
548358,AD Mathews,Rajasthan Royals,Pune Warriors,15,0,18,2012,Rajasthan Royals
548358,B Kumar,Rajasthan Royals,Pune Warriors,17,1,18,2012,Rajasthan Royals
548358,J Botha,Pune Warriors,Rajasthan Royals,27,1,24,2012,Pune Warriors
548358,M Kartik,Rajasthan Royals,Pune Warriors,32,0,18,2012,Rajasthan Royals
548358,MJ Clarke,Rajasthan Royals,Pune Warriors,12,1,12,2012,Rajasthan Royals
548358,SK Trivedi,Pune Warriors,Rajasthan Royals,21,1,19,2012,Pune Warriors
548358,SPD Smith,Rajasthan Royals,Pune Warriors,5,0,2,2012,Rajasthan Royals
548358,SR Watson,Pune Warriors,Rajasthan Royals,33,0,25,2012,Pune Warriors
548358,STR Binny,Pune Warriors,Rajasthan Royals,12,1,18,2012,Pune Warriors
548358,SW Tait,Pune Warriors,Rajasthan Royals,17,3,24,2012,Pune Warriors
548358,WD Parnell,Rajasthan Royals,Pune Warriors,12,1,12,2012,Rajasthan Royals
548359,A Ashish Reddy,Kings XI Punjab,Deccan Chargers,44,2,25,2012,Kings XI Punjab
548359,A Mishra,Kings XI Punjab,Deccan Chargers,20,0,12,2012,Kings XI Punjab
548359,AA Jhunjhunwala,Kings XI Punjab,Deccan Chargers,12,0,12,2012,Kings XI Punjab
548359,Azhar Mahmood,Deccan Chargers,Kings XI Punjab,37,0,26,2012,Deccan Chargers
548359,DJ Harris,Kings XI Punjab,Deccan Chargers,15,0,12,2012,Kings XI Punjab
548359,DJ Hussey,Deccan Chargers,Kings XI Punjab,2,2,6,2012,Deccan Chargers
548359,J Theron,Kings XI Punjab,Deccan Chargers,29,1,24,2012,Kings XI Punjab
548359,P Awana,Deccan Chargers,Kings XI Punjab,36,2,25,2012,Deccan Chargers
548359,P Kumar,Deccan Chargers,Kings XI Punjab,17,3,24,2012,Deccan Chargers
548359,PP Chawla,Deccan Chargers,Kings XI Punjab,33,1,24,2012,Deccan Chargers
548359,RR Powar,Deccan Chargers,Kings XI Punjab,32,0,18,2012,Deccan Chargers
548359,S Dhawan,Kings XI Punjab,Deccan Chargers,10,1,12,2012,Kings XI Punjab
548359,V Pratap Singh,Kings XI Punjab,Deccan Chargers,47,1,26,2012,Kings XI Punjab
548360,HV Patel,Mumbai Indians,Royal Challengers Bangalore,32,2,24,2012,Mumbai Indians
548360,Harbhajan Singh,Royal Challengers Bangalore,Mumbai Indians,18,0,24,2012,Royal Challengers Bangalore
548360,J Syed Mohammad,Mumbai Indians,Royal Challengers Bangalore,41,0,25,2012,Mumbai Indians
548360,KA Pollard,Royal Challengers Bangalore,Mumbai Indians,34,0,19,2012,Royal Challengers Bangalore
548360,M Muralitharan,Mumbai Indians,Royal Challengers Bangalore,24,2,24,2012,Mumbai Indians
548360,PP Ojha,Royal Challengers Bangalore,Mumbai Indians,26,1,13,2012,Royal Challengers Bangalore
548360,R Vinay Kumar,Mumbai Indians,Royal Challengers Bangalore,35,2,25,2012,Mumbai Indians
548360,RG Sharma,Royal Challengers Bangalore,Mumbai Indians,16,0,6,2012,Royal Challengers Bangalore
548360,RP Singh,Royal Challengers Bangalore,Mumbai Indians,32,0,24,2012,Royal Challengers Bangalore
548360,SL Malinga,Royal Challengers Bangalore,Mumbai Indians,21,0,25,2012,Royal Challengers Bangalore
548360,Z Khan,Mumbai Indians,Royal Challengers Bangalore,16,0,24,2012,Mumbai Indians
548361,BW Hilfenhaus,Rajasthan Royals,Chennai Super Kings,18,2,24,2012,Rajasthan Royals
548361,DJ Bravo,Rajasthan Royals,Chennai Super Kings,42,0,20,2012,Rajasthan Royals
548361,J Botha,Chennai Super Kings,Rajasthan Royals,23,0,24,2012,Chennai Super Kings
548361,JA Morkel,Rajasthan Royals,Chennai Super Kings,20,0,19,2012,Rajasthan Royals
548361,Pankaj Singh,Chennai Super Kings,Rajasthan Royals,35,2,25,2012,Chennai Super Kings
548361,R Ashwin,Rajasthan Royals,Chennai Super Kings,13,1,12,2012,Rajasthan Royals
548361,RA Jadeja,Rajasthan Royals,Chennai Super Kings,21,1,24,2012,Rajasthan Royals
548361,SK Trivedi,Chennai Super Kings,Rajasthan Royals,19,2,25,2012,Chennai Super Kings
548361,SR Watson,Chennai Super Kings,Rajasthan Royals,33,1,19,2012,Chennai Super Kings
548361,SW Tait,Chennai Super Kings,Rajasthan Royals,30,1,24,2012,Chennai Super Kings
548361,VY Mahesh,Rajasthan Royals,Chennai Super Kings,24,2,27,2012,Rajasthan Royals
548362,AC Thomas,Royal Challengers Bangalore,Pune Warriors,48,1,26,2012,Royal Challengers Bangalore
548362,AD Mathews,Royal Challengers Bangalore,Pune Warriors,15,1,19,2012,Royal Challengers Bangalore
548362,B Kumar,Royal Challengers Bangalore,Pune Warriors,49,0,25,2012,Royal Challengers Bangalore
548362,HV Patel,Pune Warriors,Royal Challengers Bangalore,36,1,24,2012,Pune Warriors
548362,K Upadhyay,Royal Challengers Bangalore,Pune Warriors,33,0,24,2012,Royal Challengers Bangalore
548362,KP Appanna,Pune Warriors,Royal Challengers Bangalore,33,1,25,2012,Pune Warriors
548362,M Muralitharan,Pune Warriors,Royal Challengers Bangalore,16,2,24,2012,Pune Warriors
548362,MJ Clarke,Royal Challengers Bangalore,Pune Warriors,5,0,6,2012,Royal Challengers Bangalore
548362,R Sharma,Royal Challengers Bangalore,Pune Warriors,32,1,25,2012,Royal Challengers Bangalore
548362,R Vinay Kumar,Pune Warriors,Royal Challengers Bangalore,34,3,24,2012,Pune Warriors
548362,Z Khan,Pune Warriors,Royal Challengers Bangalore,23,2,24,2012,Pune Warriors
548363,B Lee,Mumbai Indians,Kolkata Knight Riders,45,0,25,2012,Mumbai Indians
548363,DR Smith,Kolkata Knight Riders,Mumbai Indians,33,1,25,2012,Kolkata Knight Riders
548363,Harbhajan Singh,Kolkata Knight Riders,Mumbai Indians,9,0,6,2012,Kolkata Knight Riders
548363,JH Kallis,Mumbai Indians,Kolkata Knight Riders,42,0,26,2012,Mumbai Indians
548363,KA Pollard,Kolkata Knight Riders,Mumbai Indians,30,1,25,2012,Kolkata Knight Riders
548363,MM Patel,Kolkata Knight Riders,Mumbai Indians,32,1,24,2012,Kolkata Knight Riders
548363,PP Ojha,Kolkata Knight Riders,Mumbai Indians,26,1,18,2012,Kolkata Knight Riders
548363,R Bhatia,Mumbai Indians,Kolkata Knight Riders,43,0,24,2012,Mumbai Indians
548363,SL Malinga,Kolkata Knight Riders,Mumbai Indians,29,0,24,2012,Kolkata Knight Riders
548363,SP Narine,Mumbai Indians,Kolkata Knight Riders,30,0,24,2012,Mumbai Indians
548363,Shakib Al Hasan,Mumbai Indians,Kolkata Knight Riders,27,1,24,2012,Mumbai Indians
548364,BW Hilfenhaus,Delhi Daredevils,Chennai Super Kings,29,3,26,2012,Delhi Daredevils
548364,DJ Bravo,Delhi Daredevils,Chennai Super Kings,24,0,26,2012,Delhi Daredevils
548364,IK Pathan,Chennai Super Kings,Delhi Daredevils,15,1,12,2012,Chennai Super Kings
548364,JA Morkel,Delhi Daredevils,Chennai Super Kings,20,1,25,2012,Delhi Daredevils
548364,M Morkel,Chennai Super Kings,Delhi Daredevils,31,0,24,2012,Chennai Super Kings
548364,R Ashwin,Delhi Daredevils,Chennai Super Kings,17,1,24,2012,Delhi Daredevils
548364,RA Jadeja,Delhi Daredevils,Chennai Super Kings,11,0,6,2012,Delhi Daredevils
548364,RE van der Merwe,Chennai Super Kings,Delhi Daredevils,17,0,18,2012,Chennai Super Kings
548364,SB Jakati,Delhi Daredevils,Chennai Super Kings,20,0,18,2012,Delhi Daredevils
548364,UT Yadav,Chennai Super Kings,Delhi Daredevils,25,0,19,2012,Chennai Super Kings
548364,VR Aaron,Chennai Super Kings,Delhi Daredevils,28,0,20,2012,Chennai Super Kings
548365,A Chandila,Pune Warriors,Rajasthan Royals,13,4,24,2012,Pune Warriors
548365,A Nehra,Rajasthan Royals,Pune Warriors,23,3,24,2012,Rajasthan Royals
548365,AD Mathews,Rajasthan Royals,Pune Warriors,29,1,24,2012,Rajasthan Royals
548365,B Kumar,Rajasthan Royals,Pune Warriors,33,0,24,2012,Rajasthan Royals
548365,J Botha,Pune Warriors,Rajasthan Royals,27,2,24,2012,Pune Warriors
548365,JD Ryder,Rajasthan Royals,Pune Warriors,15,0,6,2012,Rajasthan Royals
548365,M Kartik,Rajasthan Royals,Pune Warriors,42,0,26,2012,Rajasthan Royals
548365,R Sharma,Rajasthan Royals,Pune Warriors,31,0,18,2012,Rajasthan Royals
548365,SK Trivedi,Pune Warriors,Rajasthan Royals,24,0,18,2012,Pune Warriors
548365,SR Watson,Pune Warriors,Rajasthan Royals,22,2,19,2012,Pune Warriors
548365,STR Binny,Pune Warriors,Rajasthan Royals,17,0,12,2012,Pune Warriors
548365,SW Tait,Pune Warriors,Rajasthan Royals,26,1,25,2012,Pune Warriors
548366,A Mishra,Kings XI Punjab,Deccan Chargers,31,1,18,2012,Kings XI Punjab
548366,AA Jhunjhunwala,Kings XI Punjab,Deccan Chargers,13,0,6,2012,Kings XI Punjab
548366,Azhar Mahmood,Deccan Chargers,Kings XI Punjab,40,2,25,2012,Deccan Chargers
548366,DJ Hussey,Deccan Chargers,Kings XI Punjab,17,0,7,2012,Deccan Chargers
548366,DT Christian,Kings XI Punjab,Deccan Chargers,41,2,24,2012,Kings XI Punjab
548366,DW Steyn,Kings XI Punjab,Deccan Chargers,28,2,24,2012,Kings XI Punjab
548366,MS Gony,Kings XI Punjab,Deccan Chargers,41,1,25,2012,Kings XI Punjab
548366,P Awana,Deccan Chargers,Kings XI Punjab,44,1,25,2012,Deccan Chargers
548366,P Kumar,Deccan Chargers,Kings XI Punjab,31,1,24,2012,Deccan Chargers
548366,PP Chawla,Deccan Chargers,Kings XI Punjab,27,0,18,2012,Deccan Chargers
548366,RJ Harris,Deccan Chargers,Kings XI Punjab,40,0,24,2012,Deccan Chargers
548366,TP Sudhindra,Kings XI Punjab,Deccan Chargers,48,0,25,2012,Kings XI Punjab
548367,CH Gayle,Mumbai Indians,Royal Challengers Bangalore,42,0,17,2012,Mumbai Indians
548367,DR Smith,Royal Challengers Bangalore,Mumbai Indians,10,0,12,2012,Royal Challengers Bangalore
548367,HV Patel,Mumbai Indians,Royal Challengers Bangalore,30,1,25,2012,Mumbai Indians
548367,Harbhajan Singh,Royal Challengers Bangalore,Mumbai Indians,35,1,19,2012,Royal Challengers Bangalore
548367,KA Pollard,Royal Challengers Bangalore,Mumbai Indians,23,1,21,2012,Royal Challengers Bangalore
548367,KP Appanna,Mumbai Indians,Royal Challengers Bangalore,19,0,6,2012,Mumbai Indians
548367,M Muralitharan,Mumbai Indians,Royal Challengers Bangalore,17,1,25,2012,Mumbai Indians
548367,MM Patel,Royal Challengers Bangalore,Mumbai Indians,60,2,28,2012,Royal Challengers Bangalore
548367,R Vinay Kumar,Mumbai Indians,Royal Challengers Bangalore,38,2,26,2012,Mumbai Indians
548367,RP Singh,Royal Challengers Bangalore,Mumbai Indians,26,2,25,2012,Royal Challengers Bangalore
548367,SL Malinga,Royal Challengers Bangalore,Mumbai Indians,31,0,26,2012,Royal Challengers Bangalore
548367,Z Khan,Mumbai Indians,Royal Challengers Bangalore,38,1,26,2012,Mumbai Indians
548368,BW Hilfenhaus,Kolkata Knight Riders,Chennai Super Kings,28,1,18,2012,Kolkata Knight Riders
548368,DJ Bravo,Kolkata Knight Riders,Chennai Super Kings,25,1,19,2012,Kolkata Knight Riders
548368,JH Kallis,Chennai Super Kings,Kolkata Knight Riders,25,0,18,2012,Chennai Super Kings
548368,L Balaji,Chennai Super Kings,Kolkata Knight Riders,34,1,25,2012,Chennai Super Kings
548368,M de Lange,Chennai Super Kings,Kolkata Knight Riders,37,0,18,2012,Chennai Super Kings
548368,R Ashwin,Kolkata Knight Riders,Chennai Super Kings,26,1,24,2012,Kolkata Knight Riders
548368,R Bhatia,Chennai Super Kings,Kolkata Knight Riders,41,2,24,2012,Chennai Super Kings
548368,RA Jadeja,Kolkata Knight Riders,Chennai Super Kings,39,1,24,2012,Kolkata Knight Riders
548368,SB Jakati,Kolkata Knight Riders,Chennai Super Kings,26,2,24,2012,Kolkata Knight Riders
548368,SK Raina,Kolkata Knight Riders,Chennai Super Kings,17,0,12,2012,Kolkata Knight Riders
548368,SP Narine,Chennai Super Kings,Kolkata Knight Riders,14,2,24,2012,Chennai Super Kings
548368,YK Pathan,Chennai Super Kings,Kolkata Knight Riders,14,0,12,2012,Chennai Super Kings
548369,Azhar Mahmood,Delhi Daredevils,Kings XI Punjab,35,0,25,2012,Delhi Daredevils
548369,Harmeet Singh,Delhi Daredevils,Kings XI Punjab,22,0,18,2012,Delhi Daredevils
548369,IK Pathan,Kings XI Punjab,Delhi Daredevils,28,0,24,2012,Kings XI Punjab
548369,M Morkel,Kings XI Punjab,Delhi Daredevils,34,1,24,2012,Kings XI Punjab
548369,P Awana,Delhi Daredevils,Kings XI Punjab,24,3,24,2012,Delhi Daredevils
548369,P Kumar,Delhi Daredevils,Kings XI Punjab,28,1,24,2012,Delhi Daredevils
548369,P Negi,Kings XI Punjab,Delhi Daredevils,24,1,18,2012,Kings XI Punjab
548369,PP Chawla,Delhi Daredevils,Kings XI Punjab,33,1,24,2012,Delhi Daredevils
548369,UT Yadav,Kings XI Punjab,Delhi Daredevils,22,4,25,2012,Kings XI Punjab
548369,VR Aaron,Kings XI Punjab,Delhi Daredevils,19,2,24,2012,Kings XI Punjab
548369,Y Venugopal Rao,Kings XI Punjab,Delhi Daredevils,13,0,6,2012,Kings XI Punjab
548370,DR Smith,Kolkata Knight Riders,Mumbai Indians,12,2,12,2012,Kolkata Knight Riders
548370,Harbhajan Singh,Kolkata Knight Riders,Mumbai Indians,28,0,18,2012,Kolkata Knight Riders
548370,Iqbal Abdulla,Mumbai Indians,Kolkata Knight Riders,23,1,24,2012,Mumbai Indians
548370,JH Kallis,Mumbai Indians,Kolkata Knight Riders,32,2,24,2012,Mumbai Indians
548370,KA Pollard,Kolkata Knight Riders,Mumbai Indians,23,1,21,2012,Kolkata Knight Riders
548370,L Balaji,Mumbai Indians,Kolkata Knight Riders,16,2,25,2012,Mumbai Indians
548370,MM Patel,Kolkata Knight Riders,Mumbai Indians,17,1,24,2012,Kolkata Knight Riders
548370,RP Singh,Kolkata Knight Riders,Mumbai Indians,40,2,27,2012,Kolkata Knight Riders
548370,SL Malinga,Kolkata Knight Riders,Mumbai Indians,34,1,26,2012,Kolkata Knight Riders
548370,SP Narine,Mumbai Indians,Kolkata Knight Riders,15,4,19,2012,Mumbai Indians
548370,Shakib Al Hasan,Mumbai Indians,Kolkata Knight Riders,26,1,25,2012,Mumbai Indians
548371,Azhar Mahmood,Chennai Super Kings,Kings XI Punjab,28,2,24,2012,Chennai Super Kings
548371,BW Hilfenhaus,Kings XI Punjab,Chennai Super Kings,22,1,24,2012,Kings XI Punjab
548371,DJ Bravo,Kings XI Punjab,Chennai Super Kings,18,2,18,2012,Kings XI Punjab
548371,DJ Hussey,Chennai Super Kings,Kings XI Punjab,23,0,18,2012,Chennai Super Kings
548371,JA Morkel,Kings XI Punjab,Chennai Super Kings,32,1,23,2012,Kings XI Punjab
548371,P Awana,Chennai Super Kings,Kings XI Punjab,12,2,24,2012,Chennai Super Kings
548371,P Kumar,Chennai Super Kings,Kings XI Punjab,20,2,24,2012,Chennai Super Kings
548371,PP Chawla,Chennai Super Kings,Kings XI Punjab,12,0,6,2012,Chennai Super Kings
548371,R Ashwin,Kings XI Punjab,Chennai Super Kings,29,0,24,2012,Kings XI Punjab
548371,RJ Harris,Chennai Super Kings,Kings XI Punjab,29,1,25,2012,Chennai Super Kings
548371,VY Mahesh,Kings XI Punjab,Chennai Super Kings,27,0,12,2012,Kings XI Punjab
548372,AD Russell,Royal Challengers Bangalore,Delhi Daredevils,42,0,25,2012,Royal Challengers Bangalore
548372,HV Patel,Delhi Daredevils,Royal Challengers Bangalore,33,0,24,2012,Delhi Daredevils
548372,IK Pathan,Royal Challengers Bangalore,Delhi Daredevils,44,0,24,2012,Royal Challengers Bangalore
548372,M Muralitharan,Delhi Daredevils,Royal Challengers Bangalore,51,1,25,2012,Delhi Daredevils
548372,P Negi,Royal Challengers Bangalore,Delhi Daredevils,37,0,18,2012,Royal Challengers Bangalore
548372,P Parameswaran,Delhi Daredevils,Royal Challengers Bangalore,31,3,19,2012,Delhi Daredevils
548372,R Vinay Kumar,Delhi Daredevils,Royal Challengers Bangalore,36,2,25,2012,Delhi Daredevils
548372,TM Dilshan,Delhi Daredevils,Royal Challengers Bangalore,12,0,7,2012,Delhi Daredevils
548372,UT Yadav,Royal Challengers Bangalore,Delhi Daredevils,44,0,26,2012,Royal Challengers Bangalore
548372,VR Aaron,Royal Challengers Bangalore,Delhi Daredevils,39,1,25,2012,Royal Challengers Bangalore
548372,Y Venugopal Rao,Royal Challengers Bangalore,Delhi Daredevils,13,0,6,2012,Royal Challengers Bangalore
548372,Z Khan,Delhi Daredevils,Royal Challengers Bangalore,38,3,24,2012,Delhi Daredevils
548373,A Ashish Reddy,Rajasthan Royals,Deccan Chargers,17,0,12,2012,Rajasthan Royals
548373,A Chandila,Deccan Chargers,Rajasthan Royals,22,1,24,2012,Deccan Chargers
548373,A Mishra,Rajasthan Royals,Deccan Chargers,25,2,25,2012,Rajasthan Royals
548373,DW Steyn,Rajasthan Royals,Deccan Chargers,18,2,24,2012,Rajasthan Royals
548373,J Botha,Deccan Chargers,Rajasthan Royals,31,1,25,2012,Deccan Chargers
548373,JP Duminy,Rajasthan Royals,Deccan Chargers,14,0,13,2012,Rajasthan Royals
548373,MS Gony,Rajasthan Royals,Deccan Chargers,27,1,25,2012,Rajasthan Royals
548373,SK Trivedi,Deccan Chargers,Rajasthan Royals,23,2,26,2012,Deccan Chargers
548373,SR Watson,Deccan Chargers,Rajasthan Royals,14,0,12,2012,Deccan Chargers
548373,STR Binny,Deccan Chargers,Rajasthan Royals,8,1,6,2012,Deccan Chargers
548373,SW Tait,Deccan Chargers,Rajasthan Royals,39,0,26,2012,Deccan Chargers
548373,V Pratap Singh,Rajasthan Royals,Deccan Chargers,32,3,25,2012,Rajasthan Royals
548374,AD Russell,Kings XI Punjab,Delhi Daredevils,52,1,25,2012,Kings XI Punjab
548374,Azhar Mahmood,Delhi Daredevils,Kings XI Punjab,24,2,21,2012,Delhi Daredevils
